epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_auc,val_loss
0,11929,,,0.9375,0.28580474853515625,,,
0,11939,,,1.0,0.02290084958076477,,,
0,11949,,,0.9375,0.24298220872879028,,,
0,11959,,,0.875,0.42712581157684326,,,
0,11969,,,0.9375,0.14039522409439087,,,
0,11979,,,0.875,0.3252478241920471,,,
0,11989,,,0.9375,0.145611971616745,,,
0,11999,,,1.0,0.0827191099524498,,,
0,12009,,,0.875,0.18895047903060913,,,
0,12019,,,0.875,0.37625065445899963,,,
0,12029,,,1.0,0.05635061860084534,,,
0,12039,,,0.9375,0.2872598469257355,,,
0,12049,,,0.9375,0.14708790183067322,,,
0,12059,,,0.875,0.354722797870636,,,
0,12069,,,1.0,0.07273274660110474,,,
0,12079,,,0.9375,0.1424810141324997,,,
0,12089,,,0.8125,0.4703761339187622,,,
0,12099,,,1.0,0.04974483698606491,,,
0,12109,,,0.9375,0.13209767639636993,,,
0,12119,,,1.0,0.04560970515012741,,,
0,12129,,,1.0,0.08070813119411469,,,
0,12132,,,,,0.8930979371070862,0.16348758339881897,0.39202508330345154
1,12139,,,0.9375,0.1488162726163864,,,
1,12149,,,1.0,0.050458602607250214,,,
1,12159,,,0.875,0.28270429372787476,,,
1,12169,,,1.0,0.0936664417386055,,,
1,12179,,,0.875,0.2453494518995285,,,
1,12189,,,0.9375,0.13864634931087494,,,
1,12199,,,0.9375,0.23083025217056274,,,
1,12209,,,1.0,0.07312735915184021,,,
1,12219,,,1.0,0.10723751783370972,,,
1,12229,,,0.9375,0.36621689796447754,,,
1,12239,,,1.0,0.1171114444732666,,,
1,12249,,,0.875,0.3289569020271301,,,
1,12259,,,1.0,0.03653319180011749,,,
1,12269,,,0.8125,0.3594857454299927,,,
1,12279,,,0.9375,0.11919276416301727,,,
1,12289,,,0.9375,0.1794552206993103,,,
1,12299,,,0.9375,0.13266150653362274,,,
1,12309,,,1.0,0.06992053240537643,,,
1,12319,,,1.0,0.05642818659543991,,,
1,12329,,,0.9375,0.0917230024933815,,,
1,12339,,,0.875,0.2843291461467743,,,
1,12349,,,0.8125,0.33222752809524536,,,
1,12359,,,1.0,0.039136819541454315,,,
1,12369,,,0.8125,0.511106014251709,,,
1,12379,,,0.875,0.3647155165672302,,,
1,12389,,,1.0,0.062380023300647736,,,
1,12399,,,0.75,0.4959452748298645,,,
1,12409,,,0.875,0.3746892213821411,,,
1,12419,,,1.0,0.05790048837661743,,,
1,12429,,,1.0,0.06691363453865051,,,
1,12439,,,0.9375,0.17843985557556152,,,
1,12449,,,0.9375,0.27810123562812805,,,
1,12459,,,1.0,0.08704369515180588,,,
1,12469,,,1.0,0.08486776053905487,,,
1,12479,,,1.0,0.07186548411846161,,,
1,12489,,,1.0,0.06350133568048477,,,
1,12499,,,0.9375,0.16940154135227203,,,
1,12509,,,1.0,0.07451299577951431,,,
1,12519,,,0.9375,0.09603898227214813,,,
1,12529,,,0.875,0.4223797619342804,,,
1,12539,,,0.875,0.4906156361103058,,,
1,12549,,,0.875,0.29692086577415466,,,
1,12559,,,0.875,0.35194456577301025,,,
1,12569,,,0.9375,0.10641863197088242,,,
1,12579,,,0.9375,0.24400581419467926,,,
1,12589,,,1.0,0.12159828841686249,,,
1,12599,,,0.9375,0.15088552236557007,,,
1,12609,,,0.875,0.4872211217880249,,,
1,12619,,,0.875,0.5002438426017761,,,
1,12629,,,1.0,0.05312764644622803,,,
1,12639,,,1.0,0.0517943911254406,,,
1,12649,,,1.0,0.07375468313694,,,
1,12659,,,0.9375,0.13323155045509338,,,
1,12669,,,0.8125,0.5703307390213013,,,
1,12679,,,0.9375,0.17125003039836884,,,
1,12689,,,0.8125,0.764691174030304,,,
1,12699,,,0.75,0.6058560013771057,,,
1,12709,,,0.875,0.18940699100494385,,,
1,12719,,,1.0,0.06629262119531631,,,
1,12729,,,0.9375,0.22755393385887146,,,
1,12739,,,0.9375,0.28032177686691284,,,
1,12749,,,0.875,0.276234894990921,,,
1,12759,,,0.875,0.2650253474712372,,,
1,12769,,,0.875,0.39395400881767273,,,
1,12779,,,0.9375,0.14148351550102234,,,
1,12789,,,0.9375,0.18698425590991974,,,
1,12799,,,0.9375,0.1596253216266632,,,
1,12809,,,0.875,0.2958758473396301,,,
1,12819,,,1.0,0.044058576226234436,,,
1,12829,,,0.875,0.27195021510124207,,,
1,12839,,,0.875,0.38691720366477966,,,
1,12849,,,1.0,0.061882343143224716,,,
1,12859,,,0.875,0.36465948820114136,,,
1,12869,,,0.9375,0.26424485445022583,,,
1,12879,,,0.875,0.32026898860931396,,,
1,12889,,,0.9375,0.19871443510055542,,,
1,12899,,,0.9375,0.2696012258529663,,,
1,12909,,,0.875,0.38362282514572144,,,
1,12919,,,1.0,0.08603855967521667,,,
1,12929,,,0.9375,0.20698761940002441,,,
1,12939,,,0.9375,0.21548685431480408,,,
1,12949,,,0.9375,0.23464004695415497,,,
1,12959,,,0.875,0.3193734884262085,,,
1,12969,,,1.0,0.04371901601552963,,,
1,12979,,,1.0,0.0719660073518753,,,
1,12989,,,1.0,0.020836666226387024,,,
1,12999,,,0.9375,0.09405326843261719,,,
1,13009,,,0.75,0.5484081506729126,,,
1,13019,,,0.875,0.3361300528049469,,,
1,13029,,,0.9375,0.28848010301589966,,,
1,13039,,,0.9375,0.14407138526439667,,,
1,13049,,,0.9375,0.13186775147914886,,,
1,13059,,,0.8125,0.6626759767532349,,,
1,13069,,,1.0,0.10285306721925735,,,
1,13079,,,1.0,0.1467772126197815,,,
1,13089,,,0.8125,0.5530844330787659,,,
1,13099,,,1.0,0.08828230202198029,,,
1,13109,,,1.0,0.16880208253860474,,,
1,13119,,,0.9375,0.11217152327299118,,,
1,13129,,,0.9375,0.21932873129844666,,,
1,13139,,,0.9375,0.2229078710079193,,,
1,13149,,,1.0,0.050165921449661255,,,
1,13159,,,0.8125,0.3606724441051483,,,
1,13169,,,0.8125,0.5698752999305725,,,
1,13179,,,0.9375,0.3095385730266571,,,
1,13189,,,1.0,0.04626251757144928,,,
1,13199,,,0.9375,0.14149978756904602,,,
1,13209,,,1.0,0.09763656556606293,,,
1,13219,,,0.9375,0.16170716285705566,,,
1,13229,,,0.9375,0.19718608260154724,,,
1,13239,,,0.875,0.2260284125804901,,,
1,13249,,,1.0,0.049539774656295776,,,
1,13259,,,1.0,0.061525776982307434,,,
1,13269,,,0.9375,0.19023694097995758,,,
1,13279,,,0.875,0.35970446467399597,,,
1,13289,,,0.875,0.31503939628601074,,,
1,13299,,,0.875,0.26260796189308167,,,
1,13309,,,1.0,0.09764940291643143,,,
1,13319,,,0.8125,0.5118909478187561,,,
1,13329,,,1.0,0.0653148740530014,,,
1,13339,,,1.0,0.09513874351978302,,,
1,13349,,,1.0,0.08601098507642746,,,
1,13359,,,0.9375,0.2124946564435959,,,
1,13369,,,1.0,0.09988676011562347,,,
1,13379,,,1.0,0.1096220463514328,,,
1,13389,,,1.0,0.07593187689781189,,,
1,13399,,,0.9375,0.14281967282295227,,,
1,13409,,,0.9375,0.2594948410987854,,,
1,13419,,,0.9375,0.17251859605312347,,,
1,13429,,,0.8125,0.5031508803367615,,,
1,13439,,,0.9375,0.23665542900562286,,,
1,13449,,,0.875,0.5411120653152466,,,
1,13459,,,0.9375,0.20130552351474762,,,
1,13469,,,1.0,0.05944686383008957,,,
1,13479,,,0.875,0.331643670797348,,,
1,13489,,,0.875,0.3059405982494354,,,
1,13499,,,0.8125,0.3171349763870239,,,
1,13509,,,0.9375,0.33580467104911804,,,
1,13519,,,0.9375,0.3213683068752289,,,
1,13529,,,1.0,0.06538001447916031,,,
1,13539,,,1.0,0.07305476814508438,,,
1,13549,,,0.875,0.3905402421951294,,,
1,13559,,,0.8125,0.5324044823646545,,,
1,13569,,,1.0,0.09271320700645447,,,
1,13579,,,0.8125,0.28578805923461914,,,
1,13589,,,0.9375,0.2526804804801941,,,
1,13599,,,1.0,0.10086612403392792,,,
1,13609,,,0.9375,0.13549049198627472,,,
1,13619,,,0.75,0.546531081199646,,,
1,13629,,,0.9375,0.19895218312740326,,,
1,13639,,,0.9375,0.20971791446208954,,,
1,13649,,,0.9375,0.09387775510549545,,,
1,13659,,,0.9375,0.09166236966848373,,,
1,13669,,,1.0,0.036248937249183655,,,
1,13679,,,0.8125,0.37302204966545105,,,
1,13689,,,0.875,0.28832030296325684,,,
1,13699,,,1.0,0.06951110064983368,,,
1,13709,,,1.0,0.06509570777416229,,,
1,13719,,,1.0,0.046473972499370575,,,
1,13729,,,0.875,0.15751440823078156,,,
1,13739,,,0.875,0.33740004897117615,,,
1,13749,,,0.875,0.23146381974220276,,,
1,13759,,,1.0,0.10956782102584839,,,
1,13769,,,0.8125,0.34521985054016113,,,
1,13779,,,0.75,0.5238749384880066,,,
1,13789,,,0.8125,0.35637181997299194,,,
1,13799,,,0.875,0.2518512010574341,,,
1,13809,,,0.8125,0.6941158175468445,,,
1,13819,,,0.9375,0.20440545678138733,,,
1,13829,,,0.8125,0.40691670775413513,,,
1,13839,,,0.875,0.27393683791160583,,,
1,13849,,,1.0,0.06830821186304092,,,
1,13859,,,0.875,0.1978067308664322,,,
1,13869,,,0.75,0.4013800024986267,,,
1,13879,,,0.875,0.26934608817100525,,,
1,13889,,,0.9375,0.24796730279922485,,,
1,13899,,,0.9375,0.1831151694059372,,,
1,13909,,,1.0,0.06165934354066849,,,
1,13919,,,1.0,0.10712030529975891,,,
1,13929,,,1.0,0.09357120096683502,,,
1,13939,,,0.875,0.25135326385498047,,,
1,13949,,,1.0,0.07450006902217865,,,
1,13959,,,0.875,0.1909908652305603,,,
1,13969,,,0.8125,0.5084155797958374,,,
1,13979,,,1.0,0.09421754628419876,,,
1,13989,,,0.9375,0.24769766628742218,,,
1,13999,,,0.9375,0.2854751944541931,,,
1,14009,,,0.9375,0.307614803314209,,,
1,14019,,,0.9375,0.23155692219734192,,,
1,14029,,,1.0,0.08580494672060013,,,
1,14039,,,1.0,0.051932431757450104,,,
1,14049,,,1.0,0.06725625693798065,,,
1,14059,,,0.9375,0.19352754950523376,,,
1,14069,,,0.9375,0.1626187115907669,,,
1,14079,,,1.0,0.032283030450344086,,,
1,14089,,,0.8125,0.6165952086448669,,,
1,14099,,,0.9375,0.15281914174556732,,,
1,14109,,,0.9375,0.06986632943153381,,,
1,14119,,,0.875,0.32994502782821655,,,
1,14129,,,1.0,0.10162170976400375,,,
1,14139,,,0.9375,0.16899679601192474,,,
1,14149,,,0.9375,0.23040693998336792,,,
1,14159,,,0.875,0.3566427230834961,,,
1,14169,,,0.9375,0.15391312539577484,,,
1,14179,,,0.8125,0.46749064326286316,,,
1,14189,,,1.0,0.04027539864182472,,,
1,14199,,,0.8125,0.47936344146728516,,,
1,14209,,,0.875,0.3287911117076874,,,
1,14219,,,0.9375,0.31334638595581055,,,
1,14229,,,1.0,0.13135521113872528,,,
1,14239,,,0.75,0.6415966153144836,,,
1,14249,,,0.8125,0.4862578809261322,,,
1,14259,,,0.875,0.19176389276981354,,,
1,14269,,,1.0,0.05730786919593811,,,
1,14279,,,0.9375,0.22776257991790771,,,
1,14289,,,0.9375,0.19127635657787323,,,
1,14299,,,0.75,0.5105435848236084,,,
1,14309,,,0.875,0.26293453574180603,,,
1,14319,,,0.875,0.3156924247741699,,,
1,14329,,,0.9375,0.23567864298820496,,,
1,14339,,,0.9375,0.13565261662006378,,,
1,14349,,,0.9375,0.27750420570373535,,,
1,14359,,,1.0,0.10563603043556213,,,
1,14369,,,0.875,0.32957831025123596,,,
1,14379,,,1.0,0.08987224102020264,,,
1,14389,,,0.875,0.2244352549314499,,,
1,14399,,,1.0,0.1057627946138382,,,
1,14409,,,0.9375,0.33190786838531494,,,
1,14419,,,1.0,0.0891314372420311,,,
1,14429,,,1.0,0.06019836664199829,,,
1,14439,,,0.9375,0.18783867359161377,,,
1,14449,,,0.875,0.30798569321632385,,,
1,14459,,,1.0,0.10675160586833954,,,
1,14469,,,1.0,0.13893580436706543,,,
1,14479,,,0.875,0.2294231802225113,,,
1,14489,,,0.875,0.2165212333202362,,,
1,14499,,,0.9375,0.17065298557281494,,,
1,14509,,,1.0,0.1135636568069458,,,
1,14519,,,0.8125,0.30238375067710876,,,
1,14529,,,0.9375,0.19965162873268127,,,
1,14539,,,0.875,0.35514697432518005,,,
1,14549,,,1.0,0.08151362836360931,,,
1,14559,,,1.0,0.038422271609306335,,,
1,14569,,,0.8125,0.34924063086509705,,,
1,14579,,,0.8125,0.3927925229072571,,,
1,14589,,,0.9375,0.22853952646255493,,,
1,14599,,,0.9375,0.2499404102563858,,,
1,14609,,,1.0,0.0618324801325798,,,
1,14619,,,0.8125,0.28235679864883423,,,
1,14629,,,0.875,0.21967582404613495,,,
1,14639,,,0.9375,0.18035486340522766,,,
1,14649,,,1.0,0.07902071624994278,,,
1,14659,,,1.0,0.07574599236249924,,,
1,14669,,,1.0,0.09902767091989517,,,
1,14679,,,0.9375,0.08837321400642395,,,
1,14689,,,0.9375,0.27499595284461975,,,
1,14699,,,0.9375,0.19669097661972046,,,
1,14709,,,0.875,0.4499311149120331,,,
1,14719,,,0.875,0.3650195002555847,,,
1,14729,,,0.9375,0.11702955514192581,,,
1,14739,,,0.875,0.33256790041923523,,,
1,14749,,,1.0,0.0817956030368805,,,
1,14759,,,1.0,0.08747794479131699,,,
1,14769,,,0.875,0.31117695569992065,,,
1,14779,,,1.0,0.04237914830446243,,,
1,14789,,,0.875,0.2229868620634079,,,
1,14799,,,1.0,0.0399022102355957,,,
1,14809,,,1.0,0.10569128394126892,,,
1,14819,,,0.75,0.6285444498062134,,,
1,14829,,,0.9375,0.29316598176956177,,,
1,14839,,,1.0,0.1366252601146698,,,
1,14849,,,0.9375,0.19416743516921997,,,
1,14859,,,0.8125,0.6407492160797119,,,
1,14869,,,1.0,0.054772671312093735,,,
1,14879,,,0.9375,0.21142765879631042,,,
1,14889,,,0.875,0.35370051860809326,,,
1,14899,,,0.9375,0.14498253166675568,,,
1,14909,,,0.875,0.3292846381664276,,,
1,14919,,,0.8125,0.7034993171691895,,,
1,14929,,,1.0,0.08539970219135284,,,
1,14939,,,0.9375,0.24516882002353668,,,
1,14949,,,1.0,0.07120797783136368,,,
1,14959,,,1.0,0.09379421174526215,,,
1,14969,,,0.875,0.16125625371932983,,,
1,14979,,,0.875,0.43557852506637573,,,
1,14989,,,1.0,0.06305647641420364,,,
1,14999,,,1.0,0.06302772462368011,,,
1,15009,,,0.75,0.2831968069076538,,,
1,15019,,,0.75,0.38174328207969666,,,
1,15029,,,0.9375,0.13178682327270508,,,
1,15039,,,0.875,0.19420087337493896,,,
1,15049,,,1.0,0.061713315546512604,,,
1,15059,,,0.9375,0.12171941995620728,,,
1,15069,,,0.9375,0.32972657680511475,,,
1,15079,,,0.9375,0.29254233837127686,,,
1,15089,,,0.9375,0.16368363797664642,,,
1,15099,,,0.9375,0.09987708181142807,,,
1,15109,,,0.9375,0.22866030037403107,,,
1,15119,,,1.0,0.05694575607776642,,,
1,15129,,,1.0,0.08716721832752228,,,
1,15139,,,1.0,0.059367693960666656,,,
1,15149,,,0.875,0.20407497882843018,,,
1,15159,,,0.875,0.26608043909072876,,,
1,15169,,,1.0,0.06599222868680954,,,
1,15179,,,1.0,0.05194798856973648,,,
1,15189,,,0.875,0.3385811448097229,,,
1,15199,,,0.9375,0.33324453234672546,,,
1,15209,,,0.9375,0.13205939531326294,,,
1,15219,,,0.875,0.5359063744544983,,,
1,15229,,,0.9375,0.3079788088798523,,,
1,15239,,,1.0,0.05376225709915161,,,
1,15249,,,1.0,0.09187683463096619,,,
1,15259,,,1.0,0.054931655526161194,,,
1,15269,,,0.9375,0.2882974147796631,,,
1,15279,,,0.875,0.21676814556121826,,,
1,15289,,,1.0,0.10056473314762115,,,
1,15299,,,1.0,0.1273956000804901,,,
1,15309,,,0.9375,0.12999576330184937,,,
1,15319,,,1.0,0.04190589487552643,,,
1,15329,,,1.0,0.052026309072971344,,,
1,15339,,,1.0,0.08845341950654984,,,
1,15349,,,0.875,0.20082350075244904,,,
1,15359,,,1.0,0.035354867577552795,,,
1,15369,,,0.9375,0.22587260603904724,,,
1,15379,,,0.875,0.26583170890808105,,,
1,15389,,,0.9375,0.11549509316682816,,,
1,15399,,,0.75,0.677403450012207,,,
1,15409,,,0.9375,0.2707783281803131,,,
1,15419,,,1.0,0.10898402333259583,,,
1,15429,,,0.9375,0.19716593623161316,,,
1,15439,,,0.875,0.4702998399734497,,,
1,15449,,,0.9375,0.18041695654392242,,,
1,15459,,,1.0,0.054785653948783875,,,
1,15469,,,0.9375,0.32012856006622314,,,
1,15479,,,0.875,0.41446739435195923,,,
1,15489,,,1.0,0.08737873286008835,,,
1,15499,,,1.0,0.0793725848197937,,,
1,15509,,,0.875,0.18631088733673096,,,
1,15519,,,0.875,0.41490960121154785,,,
1,15529,,,1.0,0.09179885685443878,,,
1,15539,,,0.875,0.38292068243026733,,,
1,15549,,,0.9375,0.26406049728393555,,,
1,15559,,,1.0,0.054887715727090836,,,
1,15569,,,1.0,0.03556997328996658,,,
1,15579,,,1.0,0.04144082963466644,,,
1,15589,,,1.0,0.06868394464254379,,,
1,15599,,,1.0,0.0696336030960083,,,
1,15609,,,0.8125,0.5158541798591614,,,
1,15619,,,0.9375,0.18474462628364563,,,
1,15629,,,0.9375,0.27079224586486816,,,
1,15639,,,1.0,0.08118557184934616,,,
1,15649,,,1.0,0.06965044140815735,,,
1,15659,,,1.0,0.05519726872444153,,,
1,15669,,,1.0,0.0853796899318695,,,
1,15679,,,1.0,0.0574873685836792,,,
1,15689,,,0.9375,0.19833879172801971,,,
1,15699,,,1.0,0.09395213425159454,,,
1,15709,,,0.9375,0.18186283111572266,,,
1,15719,,,1.0,0.05760721117258072,,,
1,15729,,,0.9375,0.21249854564666748,,,
1,15739,,,0.8125,0.5419796705245972,,,
1,15749,,,0.875,0.246354877948761,,,
1,15759,,,1.0,0.05911373347043991,,,
1,15769,,,1.0,0.04422667622566223,,,
1,15779,,,1.0,0.05709592252969742,,,
1,15789,,,0.9375,0.18640455603599548,,,
1,15799,,,1.0,0.0731135830283165,,,
1,15809,,,0.875,0.1807742416858673,,,
1,15819,,,0.9375,0.10650176554918289,,,
1,15829,,,1.0,0.025666892528533936,,,
1,15839,,,1.0,0.04749917984008789,,,
1,15849,,,0.9375,0.09299805760383606,,,
1,15859,,,0.875,0.28542056679725647,,,
1,15869,,,0.875,0.44324618577957153,,,
1,15879,,,0.9375,0.2398890107870102,,,
1,15889,,,0.875,0.4380950331687927,,,
1,15899,,,0.875,0.32794320583343506,,,
1,15909,,,1.0,0.04850240796804428,,,
1,15919,,,1.0,0.07190486788749695,,,
1,15929,,,0.9375,0.15027709305286407,,,
1,15939,,,0.8125,0.47824835777282715,,,
1,15949,,,0.9375,0.1938815414905548,,,
1,15959,,,1.0,0.07697390019893646,,,
1,15969,,,0.9375,0.0933777466416359,,,
1,15979,,,0.9375,0.2199842482805252,,,
1,15989,,,0.75,0.47120702266693115,,,
1,15999,,,1.0,0.08895916491746902,,,
1,16009,,,1.0,0.043986864387989044,,,
1,16019,,,0.875,0.16352131962776184,,,
1,16029,,,0.9375,0.09093262255191803,,,
1,16039,,,0.8125,0.5686874389648438,,,
1,16049,,,0.875,0.3935791850090027,,,
1,16059,,,0.9375,0.18657729029655457,,,
1,16069,,,0.9375,0.26982399821281433,,,
1,16079,,,0.9375,0.2892751097679138,,,
1,16089,,,1.0,0.09172505885362625,,,
1,16099,,,0.875,0.3827461004257202,,,
1,16109,,,1.0,0.06554650515317917,,,
1,16119,,,0.9375,0.20945928990840912,,,
1,16129,,,0.875,0.19935457408428192,,,
1,16139,,,1.0,0.11273882538080215,,,
1,16149,,,0.9375,0.17066441476345062,,,
1,16159,,,0.9375,0.19520023465156555,,,
1,16169,,,0.875,0.4507029950618744,,,
1,16179,,,1.0,0.06869511306285858,,,
1,16189,,,1.0,0.08918389678001404,,,
1,16199,,,1.0,0.1290566325187683,,,
1,16209,,,0.75,0.7488786578178406,,,
1,16219,,,1.0,0.06658206135034561,,,
1,16229,,,1.0,0.035400450229644775,,,
1,16239,,,0.9375,0.1434699445962906,,,
1,16249,,,0.8125,0.4095233678817749,,,
1,16259,,,0.9375,0.25391727685928345,,,
1,16269,,,0.8125,0.3577272593975067,,,
1,16279,,,0.875,0.17761345207691193,,,
1,16289,,,0.9375,0.12924230098724365,,,
1,16299,,,1.0,0.049837857484817505,,,
1,16309,,,1.0,0.09757161140441895,,,
1,16319,,,1.0,0.050288841128349304,,,
1,16329,,,0.9375,0.1594618558883667,,,
1,16339,,,0.875,0.21097055077552795,,,
1,16349,,,0.875,0.34093546867370605,,,
1,16359,,,0.9375,0.29971587657928467,,,
1,16369,,,1.0,0.11785285919904709,,,
1,16379,,,0.9375,0.1537546068429947,,,
1,16389,,,0.75,0.4750339388847351,,,
1,16399,,,1.0,0.055254220962524414,,,
1,16409,,,0.9375,0.23678678274154663,,,
1,16419,,,0.9375,0.31669530272483826,,,
1,16429,,,0.9375,0.25510212779045105,,,
1,16439,,,1.0,0.0559854619204998,,,
1,16449,,,0.9375,0.15456156432628632,,,
1,16459,,,0.875,0.2985804080963135,,,
1,16469,,,0.9375,0.17089389264583588,,,
1,16479,,,0.875,0.2238648235797882,,,
1,16489,,,0.875,0.32396161556243896,,,
1,16499,,,1.0,0.04580169916152954,,,
1,16509,,,1.0,0.07667335122823715,,,
1,16519,,,0.9375,0.18706583976745605,,,
1,16529,,,0.875,0.13759660720825195,,,
1,16539,,,0.9375,0.26804250478744507,,,
1,16549,,,1.0,0.06286514550447464,,,
1,16559,,,0.9375,0.14804157614707947,,,
1,16569,,,1.0,0.037987589836120605,,,
1,16579,,,0.875,0.39050397276878357,,,
1,16589,,,0.9375,0.1483508199453354,,,
1,16599,,,1.0,0.07365892827510834,,,
1,16609,,,0.875,0.33216196298599243,,,
1,16619,,,0.9375,0.20210309326648712,,,
1,16629,,,0.9375,0.3347271978855133,,,
1,16639,,,0.875,0.27877330780029297,,,
1,16649,,,0.9375,0.20142540335655212,,,
1,16659,,,1.0,0.06489391624927521,,,
1,16669,,,0.9375,0.20205087959766388,,,
1,16679,,,0.9375,0.17131993174552917,,,
1,16689,,,0.8125,0.5315800905227661,,,
1,16699,,,1.0,0.09563542902469635,,,
1,16709,,,1.0,0.057552456855773926,,,
1,16719,,,0.9375,0.10127519071102142,,,
1,16729,,,1.0,0.09341493993997574,,,
1,16739,,,1.0,0.07484465837478638,,,
1,16749,,,0.9375,0.2908675968647003,,,
1,16759,,,1.0,0.0613422617316246,,,
1,16769,,,0.75,0.43690943717956543,,,
1,16779,,,1.0,0.08318190276622772,,,
1,16789,,,0.8125,0.5648602247238159,,,
1,16799,,,0.875,0.4179432988166809,,,
1,16809,,,1.0,0.12288323044776917,,,
1,16819,,,0.875,0.22648219764232635,,,
1,16829,,,1.0,0.07742219418287277,,,
1,16839,,,0.9375,0.3230624198913574,,,
1,16849,,,0.8125,0.4963912069797516,,,
1,16859,,,0.9375,0.22193250060081482,,,
1,16869,,,0.875,0.18368133902549744,,,
1,16879,,,0.875,0.3186471462249756,,,
1,16889,,,0.9375,0.23310990631580353,,,
1,16899,,,0.9375,0.13206692039966583,,,
1,16909,,,1.0,0.05275823175907135,,,
1,16919,,,0.9375,0.3270896077156067,,,
1,16929,,,0.9375,0.2071227729320526,,,
1,16939,,,0.875,0.3392919898033142,,,
1,16949,,,0.875,0.3188233971595764,,,
1,16959,,,0.9375,0.16806963086128235,,,
1,16969,,,1.0,0.12383370101451874,,,
1,16979,,,0.9375,0.2071327418088913,,,
1,16989,,,0.9375,0.08632641285657883,,,
1,16999,,,0.8125,0.5184351801872253,,,
1,17009,,,0.875,0.43113937973976135,,,
1,17019,,,0.9375,0.2851441502571106,,,
1,17029,,,1.0,0.06356816738843918,,,
1,17039,,,0.875,0.21659232676029205,,,
1,17049,,,0.9375,0.26694247126579285,,,
1,17059,,,0.875,0.35924822092056274,,,
1,17069,,,1.0,0.09646539390087128,,,
1,17079,,,0.9375,0.1311349868774414,,,
1,17089,,,0.875,0.42184901237487793,,,
1,17099,,,1.0,0.0667680948972702,,,
1,17109,,,0.9375,0.22400493919849396,,,
1,17119,,,1.0,0.042526692152023315,,,
1,17129,,,1.0,0.057895228266716,,,
1,17139,,,0.9375,0.1812141090631485,,,
1,17149,,,0.875,0.36288362741470337,,,
1,17159,,,0.9375,0.10994420945644379,,,
1,17169,,,1.0,0.08527399599552155,,,
1,17179,,,0.875,0.32056206464767456,,,
1,17189,,,1.0,0.059512387961149216,,,
1,17199,,,1.0,0.05539221316576004,,,
1,17209,,,0.875,0.37083736062049866,,,
1,17219,,,0.8125,0.7179871797561646,,,
1,17229,,,0.9375,0.27355074882507324,,,
1,17239,,,0.8125,0.37781262397766113,,,
1,17249,,,1.0,0.013388860039412975,,,
1,17259,,,0.875,0.5834479928016663,,,
1,17269,,,0.875,0.3250660300254822,,,
1,17279,,,0.8125,0.34299248456954956,,,
1,17289,,,0.8125,0.3761593699455261,,,
1,17299,,,0.9375,0.33875367045402527,,,
1,17309,,,0.9375,0.19840838015079498,,,
1,17319,,,0.9375,0.18228070437908173,,,
1,17329,,,0.875,0.2923729717731476,,,
1,17339,,,0.875,0.34634631872177124,,,
1,17349,,,0.9375,0.18222445249557495,,,
1,17359,,,0.875,0.2932746112346649,,,
1,17369,,,0.875,0.33412396907806396,,,
1,17379,,,1.0,0.06920818239450455,,,
1,17389,,,1.0,0.06044419854879379,,,
1,17399,,,0.8125,0.3955785036087036,,,
1,17409,,,0.9375,0.18082889914512634,,,
1,17419,,,0.875,0.235446959733963,,,
1,17429,,,0.9375,0.18665418028831482,,,
1,17439,,,0.9375,0.31214168667793274,,,
1,17449,,,0.8125,0.4776575565338135,,,
1,17459,,,1.0,0.07407291978597641,,,
1,17469,,,0.8125,0.38435885310173035,,,
1,17479,,,1.0,0.10558255761861801,,,
1,17489,,,0.9375,0.12961459159851074,,,
1,17499,,,1.0,0.04440857470035553,,,
1,17509,,,0.9375,0.23720262944698334,,,
1,17519,,,0.9375,0.20879915356636047,,,
1,17529,,,0.9375,0.28780806064605713,,,
1,17539,,,1.0,0.06302003562450409,,,
1,17549,,,1.0,0.12441541254520416,,,
1,17559,,,0.9375,0.25906139612197876,,,
1,17569,,,0.9375,0.11695461720228195,,,
1,17579,,,0.8125,0.3436793088912964,,,
1,17589,,,0.9375,0.18874843418598175,,,
1,17599,,,1.0,0.06314808875322342,,,
1,17609,,,0.9375,0.1799241602420807,,,
1,17619,,,0.8125,0.6695545315742493,,,
1,17629,,,0.9375,0.1530367136001587,,,
1,17639,,,0.875,0.22415634989738464,,,
1,17649,,,1.0,0.036233365535736084,,,
1,17659,,,0.875,0.2810467481613159,,,
1,17669,,,1.0,0.056647464632987976,,,
1,17679,,,0.875,0.3266337513923645,,,
1,17689,,,0.9375,0.12778064608573914,,,
1,17699,,,0.9375,0.29192447662353516,,,
1,17709,,,1.0,0.04299110174179077,,,
1,17719,,,0.9375,0.19553104043006897,,,
1,17729,,,0.875,0.2109663486480713,,,
1,17739,,,1.0,0.07060952484607697,,,
1,17749,,,0.875,0.27551302313804626,,,
1,17759,,,1.0,0.06461748480796814,,,
1,17769,,,1.0,0.03993934392929077,,,
1,17779,,,1.0,0.05650860071182251,,,
1,17789,,,0.9375,0.2525808811187744,,,
1,17799,,,0.9375,0.21543475985527039,,,
1,17809,,,1.0,0.07471437752246857,,,
1,17819,,,1.0,0.0645843893289566,,,
1,17829,,,1.0,0.05328226834535599,,,
1,17839,,,0.9375,0.27384960651397705,,,
1,17849,,,0.9375,0.18671825528144836,,,
1,17859,,,1.0,0.07596249133348465,,,
1,17869,,,0.9375,0.2972264289855957,,,
